satellite_name,official_name,un_registry,country_operator,owner,users,purpose,primary_purpose,detailed_purpose,orbit_class,orbit_type,geo_longitude,perigee_km,apogee_km,eccentricity,inclination_degrees,period_minutes,launch_mass_kg,dry_mass_kg,power_watts,launch_date,lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,cospar_id,norad_id,sat_age_years,is_commercial,is_government,is_military,is_civil
Starlink-4464,Starlink-4464,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Polar,0.0,556.0,560.0,0.000289,97.6,95.8,260.0,245.94594594594594,120.0,2022-08-31,4.0,SpaceX,USA,Vandenberg AFB,Falcon 9,2022-105X,53669,4,1,0,0,0
Starlink-4465,Starlink-4465,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,562.0,564.0,0.000144,53.2,95.9,260.0,245.94594594594594,120.0,2022-08-12,4.0,SpaceX,USA,Vandenberg AFB,Falcon 9,2022-099AH,53496,4,1,0,0,0
Starlink-4466,Starlink-4466,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Polar,0.0,556.0,560.0,0.000289,97.6,95.8,260.0,245.94594594594594,120.0,2022-08-31,4.0,SpaceX,USA,Vandenberg AFB,Falcon 9,2022-105J,53656,4,1,0,0,0
Starlink-4467,Starlink-4467,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Polar,0.0,556.0,560.0,0.000289,97.6,95.8,260.0,245.94594594594594,120.0,2022-08-31,4.0,SpaceX,USA,Vandenberg AFB,Falcon 9,2022-105AQ,53686,4,1,0,0,0
Starlink-4468,Starlink-4468,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.0,95.4,260.0,245.94594594594594,120.0,2022-10-04,4.0,SpaceX,USA,Vandenberg AFB,Falcon 9,2022-125F,53969,4,1,0,0,0
Starlink-4469,Starlink-4469,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Polar,0.0,556.0,560.0,0.000289,97.6,95.8,260.0,245.94594594594594,120.0,2022-08-31,4.0,SpaceX,USA,Vandenberg AFB,Falcon 9,2022-105K,53657,4,1,0,0,0
Starlink-4470,Starlink-4470,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Polar,0.0,556.0,560.0,0.000289,97.6,95.8,260.0,245.94594594594594,120.0,2022-08-31,4.0,SpaceX,USA,Vandenberg AFB,Falcon 9,2022-105H,53655,4,1,0,0,0
Starlink-4471,Starlink-4471,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Polar,0.0,556.0,560.0,0.000289,97.6,95.8,260.0,245.94594594594594,120.0,2022-08-31,4.0,SpaceX,USA,Vandenberg AFB,Falcon 9,2022-105S,53664,4,1,0,0,0
Starlink-4472,Starlink-4472,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Polar,0.0,556.0,560.0,0.000289,97.6,95.8,260.0,245.94594594594594,120.0,2022-08-31,4.0,SpaceX,USA,Vandenberg AFB,Falcon 9,2022-105P,53661,4,1,0,0,0
Starlink-4473,Starlink-4473,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Polar,0.0,556.0,560.0,0.000289,97.6,95.8,260.0,245.94594594594594,120.0,2022-08-31,4.0,SpaceX,USA,Vandenberg AFB,Falcon 9,2022-105N,53660,4,1,0,0,0
Starlink-4474,Starlink-4474,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101W,53547,4,1,0,0,0
Starlink-4475,Starlink-4475,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101U,53545,4,1,0,0,0
Starlink-4476,Starlink-4476,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AH,53419,4,1,0,0,0
Starlink-4477,Starlink-4477,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101V,53546,4,1,0,0,0
Starlink-4478,Starlink-4478,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101C,53529,4,1,0,0,0
Starlink-4479,Starlink-4479,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AD,53415,4,1,0,0,0
Starlink-4480,Starlink-4480,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AE,53416,4,1,0,0,0
Starlink-4481,Starlink-4481,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AG,53418,4,1,0,0,0
Starlink-4482,Starlink-4482,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101D,53530,4,1,0,0,0
Starlink-4483,Starlink-4483,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101F,53532,4,1,0,0,0
Starlink-4484,Starlink-4484,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AF,53417,4,1,0,0,0
Starlink-4485,Starlink-4485,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101Q,53541,4,1,0,0,0
Starlink-4486,Starlink-4486,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101P,53540,4,1,0,0,0
Starlink-4487,Starlink-4487,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101E,53531,4,1,0,0,0
Starlink-4488,Starlink-4488,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101H,53534,4,1,0,0,0
Starlink-4489,Starlink-4489,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101R,53542,4,1,0,0,0
Starlink-4490,Starlink-4490,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097X,53409,4,1,0,0,0
Starlink-4491,Starlink-4491,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097W,53408,4,1,0,0,0
Starlink-4492,Starlink-4492,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097Y,53410,4,1,0,0,0
Starlink-4493,Starlink-4493,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101G,53533,4,1,0,0,0
Starlink-4494,Starlink-4494,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101AH,53558,4,1,0,0,0
Starlink-4495,Starlink-4495,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101AB,53552,4,1,0,0,0
Starlink-4496,Starlink-4496,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AA,53412,4,1,0,0,0
Starlink-4497,Starlink-4497,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097Z,53411,4,1,0,0,0
Starlink-4498,Starlink-4498,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AY,53434,4,1,0,0,0
Starlink-4499,Starlink-4499,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097Q,53402,4,1,0,0,0
Starlink-4500,Starlink-4500,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AB,53413,4,1,0,0,0
Starlink-4501,Starlink-4501,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101AC,53553,4,1,0,0,0
Starlink-4502,Starlink-4502,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101AG,53557,4,1,0,0,0
Starlink-4503,Starlink-4503,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101B,53528,4,1,0,0,0
Starlink-4504,Starlink-4504,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101AE,53555,4,1,0,0,0
Starlink-4505,Starlink-4505,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101AF,53556,4,1,0,0,0
Starlink-4506,Starlink-4506,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101AD,53554,4,1,0,0,0
Starlink-4507,Starlink-4507,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097R,53403,4,1,0,0,0
Starlink-4508,Starlink-4508,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101AJ,53559,4,1,0,0,0
Starlink-4509,Starlink-4509,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097S,53404,4,1,0,0,0
Starlink-4510,Starlink-4510,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097T,53405,4,1,0,0,0
Starlink-4511,Starlink-4511,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101A,53527,4,1,0,0,0
Starlink-4512,Starlink-4512,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097L,53398,4,1,0,0,0
Starlink-4513,Starlink-4513,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101X,53548,4,1,0,0,0
Starlink-4514,Starlink-4514,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101AA,53551,4,1,0,0,0
Starlink-4515,Starlink-4515,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097K,53397,4,1,0,0,0
Starlink-4516,Starlink-4516,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101Y,53549,4,1,0,0,0
Starlink-4517,Starlink-4517,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097C,53390,4,1,0,0,0
Starlink-4518,Starlink-4518,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101Z,53550,4,1,0,0,0
Starlink-4519,Starlink-4519,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097BD,53439,4,1,0,0,0
Starlink-4520,Starlink-4520,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097N,53400,4,1,0,0,0
Starlink-4521,Starlink-4521,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097D,53391,4,1,0,0,0
Starlink-4522,Starlink-4522,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097A,53388,4,1,0,0,0
Starlink-4523,Starlink-4523,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097B,53389,4,1,0,0,0
Starlink-4524,Starlink-4524,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097J,53396,4,1,0,0,0
Starlink-4525,Starlink-4525,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097P,53401,4,1,0,0,0
Starlink-4526,Starlink-4526,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097BC,53438,4,1,0,0,0
Starlink-4527,Starlink-4527,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097BA,53436,4,1,0,0,0
Starlink-4528,Starlink-4528,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097M,53399,4,1,0,0,0
Starlink-4529,Starlink-4529,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097BB,53437,4,1,0,0,0
Starlink-4530,Starlink-4530,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097F,53393,4,1,0,0,0
Starlink-4531,Starlink-4531,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AP,53425,4,1,0,0,0
Starlink-4532,Starlink-4532,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AN,53424,4,1,0,0,0
Starlink-4533,Starlink-4533,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097U,53406,4,1,0,0,0
Starlink-4534,Starlink-4534,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097H,53395,4,1,0,0,0
Starlink-4535,Starlink-4535,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097E,53392,4,1,0,0,0
Starlink-4536,Starlink-4536,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.0,95.4,260.0,245.94594594594594,120.0,2022-09-11,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-111L,53783,4,1,0,0,0
Starlink-4537,Starlink-4537,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097V,53407,4,1,0,0,0
Starlink-4538,Starlink-4538,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AU,53430,4,1,0,0,0
Starlink-4539,Starlink-4539,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AM,53423,4,1,0,0,0
Starlink-4540,Starlink-4540,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AS,53428,4,1,0,0,0
Starlink-4541,Starlink-4541,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AR,53427,4,1,0,0,0
Starlink-4542,Starlink-4542,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AZ,53435,4,1,0,0,0
Starlink-4543,Starlink-4543,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AT,53429,4,1,0,0,0
Starlink-4544,Starlink-4544,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097G,53394,4,1,0,0,0
Starlink-4545,Starlink-4545,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AK,53421,4,1,0,0,0
Starlink-4546,Starlink-4546,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AL,53422,4,1,0,0,0
Starlink-4547,Starlink-4547,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101AY,53573,4,1,0,0,0
Starlink-4548,Starlink-4548,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AV,53431,4,1,0,0,0
Starlink-4549,Starlink-4549,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AX,53433,4,1,0,0,0
Starlink-4550,Starlink-4550,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101AV,53570,4,1,0,0,0
Starlink-4551,Starlink-4551,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101BA,53575,4,1,0,0,0
Starlink-4552,Starlink-4552,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,538.0,541.0,0.000217,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-10,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-097AJ,53420,4,1,0,0,0
Starlink-4553,Starlink-4553,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101BC,53577,4,1,0,0,0
Starlink-4554,Starlink-4554,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-28,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-104AQ,53626,4,1,0,0,0
Starlink-4555,Starlink-4555,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101AX,53572,4,1,0,0,0
Starlink-4556,Starlink-4556,USA,USA,SpaceX,Commercial,Communications,Communications,,LEO,Inclined,0.0,539.0,541.0,0.000145,53.2,95.4,260.0,245.94594594594594,120.0,2022-08-19,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2022-101BD,53578,4,1,0,0,0
